datensatz;variable;oberthema;unterthema;umfrage_item;itemformulierung;var_typ;umfrage_filter;skalen_berechnung;quelle;status;value_label_key
qm_sekII;Blp_mein;Prozess;Soziale Beziehungen;Wie verhalten sich Ihre Lehrpersonen Ihnen gegenüber?;Bei uns dürfen Schülerinnen und Schüler ihre Meinung im Unterricht sagen, auch wenn diese von der Meinung der Lehrperson abweicht.;Skala: Interaktion zwischen Lehrpersonen und Lernenden;school_type_id = 1, 4, 5;Mean, Ausschluss wenn Missings >2;1) Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation), Lehrpersonen-Schüler/innen-Beziehung (3 von 12 Items), 2) Eigenkonstruktion IFES;aktiv;likert6_lehrp
qm_sekII;Blp_mein_a;Prozess;Soziale Beziehungen;Wie verhalten sich Ihre Lehrpersonen Ihnen gegenüber?;Ich darf einer Lehrperson meine Meinung sagen, auch wenn sie von der Meinung der Lehrperson abweicht.;Skala: Soziale Interaktion zwischen Lehrpersonen und Lernenden;school_type_id = 3, 8;Mean, Ausschluss wenn Missings >2;1) Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation), Lehrpersonen-Schüler/innen-Beziehung (3 von 12 Items), 2) Eigenkonstruktion IFES;aktiv;likert6_lehrp
qm_sekII;Blp_zeit;Prozess;Soziale Beziehungen;Wie verhalten sich Ihre Lehrpersonen Ihnen gegenüber?;Wenn wir mit unseren Lehrpersonen etwas bereden wollen, dann finden sie auch Zeit dazu.;Skala: Interaktion zwischen Lehrpersonen und Lernenden;school_type_id = 1, 4, 5;Mean, Ausschluss wenn Missings >2;1) Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation), Lehrpersonen-Schüler/innen-Beziehung (3 von 12 Items), 2) Eigenkonstruktion IFES;aktiv;likert6_lehrp
qm_sekII;Blp_zeit_a;Prozess;Soziale Beziehungen;Wie verhalten sich Ihre Lehrpersonen Ihnen gegenüber?;Wenn ich mit einer Lehrperson über etwas reden will, dann findet sie Zeit dazu.;Skala: Soziale Interaktion zwischen Lehrpersonen und Lernenden;school_type_id = 3, 8, 9;Mean, Ausschluss wenn Missings >2;1) Mittelschulerhebung 2004 (Leutwyler & Maag Merki, 2004. Indikatoren zu Kontextmerkmalen gymnasialer Bildung. Perspektive der Schülerinnen und Schüler. Skalen- und Itemdokumentation), Lehrpersonen-Schüler/innen-Beziehung (3 von 12 Items), 2) Eigenkonstruktion IFES;aktiv;likert6_lehrp
qm_sekII;Blsb_bes;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Hochschulbesuchstage waren für mich bei meiner Studien- und Berufswahl hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_ext;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Die schulexternen Unterstützungsangebote zur Studien- und Berufswahl waren mir bekannt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_gespr;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Persönliche Gespräche mit Studierenden oder Berufsleuten halfen mir bei meiner Studien- und Berufswahl.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_hilf;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Aus heutiger Sicht war die schulexterne Studien- und Laufbahnberatung für mich hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_mittel;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Die Arbeitsmittel, die wir in der Schule für die Studienwahlvorbereitung nutzten, waren für mich hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_moegl;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Die für mich relevanten Studien- und Berufsmöglichkeiten waren mir bekannt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_plan;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich wusste, was ich tun musste, um mein gewünschtes Studium bzw. meine gewünschte Ausbildung aufzunehmen.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_schnu;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Schnuppern (in Vorlesungen oder im Beruf) war für mich bei meiner Studien- und Berufswahl hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_serious;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich habe mich mit meiner Studien- und Berufswahl seriös auseinandergesetzt und hierfür auch Zeit investiert.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_thema;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Meine Studien- und Berufswahl war für mich in den letzten beiden Jahren des Gymnasiums ein wichtiges Thema.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_unt;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich konnte relevante Informationsmittel zur Studien- und Berufswahl kompetent nutzen.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_vorb;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich war gut vorbereitet, um ein Studium oder einen Beruf zu wählen, das/der zu mir passt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_wahl;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Aus heutiger Sicht hat mich meine Schule gut bei der Studienwahl bzw. Laufbahnplanung unterstützt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Blsb_zeit;Wahlmodul: Berufs-, Studien- und Laufbahnberatung am Gymnasium;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Während des Gymnasiums wurde mir genügend Zeit für die Studien- und Laufbahnwahl (z.B. Besuch von Informationsanlässen, Besuch bei der Studienberatung, o.ä.) zur Verfügung gestellt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_bes;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Hochschulbesuchstage waren für mich bei meiner Studien- und Berufswahl hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_eng;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich habe mich mit meiner Studien- und Berufswahl seriös auseinandergesetzt und hierfür auch Zeit investiert.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_ext;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich kenne die schulexternen Unterstützungsangebote zur Studien- und Berufswahl.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_gespr;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Persönliche Gespräche mit Studierenden oder Berufsleuten halfen mir bei meiner Studien- und Berufswahl.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_hilf;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Aus heutiger Sicht war die schulexterne Studien- und Laufbahnberatung für mich hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_komp;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich kann relevante Informationsmittel zur Studien- und Berufswahl kompetent nutzen.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_mittel;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Die Arbeitsmittel, die wir in der Schule für die Studienwahlvorbereitung nutzten, waren für mich hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_moegl;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich kenne die für mich relevanten Studien- und Berufsmöglichkeiten.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_pass;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich bin so weit, dass ich ein Studium oder einen Beruf wähle, das/der zu mir passt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_schnu;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Schnuppern (in Vorlesungen oder im Beruf) war für mich bei meiner Studien- und Berufswahl hilfreich.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_them;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Meine Studien- und Berufswahl war für mich in den letzten beiden Jahren der Mittelschule ein wichtiges Thema.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_unt;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Aus heutiger Sicht hat mich meine Schule gut bei der Studienwahl bzw. Laufbahnplanung unterstützt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_wiss;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Ich weiss, was ich tun muss, um mein gewünschtes Studium bzw. meine gewünschte Ausbildung aufzunehmen.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;Bswahl_zeit;;;Wie erlebten Sie die Berufs- und Studienwahl an Ihrem Gymnasium?;Während des Gymnasiums wurde mir genügend Zeit für die Studien- und Laufbahnwahl (z.B. Besuch von Informationsanlässen, Besuch bei der Studienberatung, o.ä.) zur Verfügung gestellt.;Item-Gruppe: Berufs-, Studien- und Laufbahnberatung am Gymnasium;school_type_id = 1;;Eigenkonstruktion ZEM CES;aktiv;likert6_zutreffen2
qm_sekII;EFZ_Typ;Statistische Angaben;Statistische Angaben aus XLS-Uploads Teilnehmerliste;Art der Ausbildung der Lernenden;;Einzelitem: Art der Ausbildung;school_type_id = 3, 8, 9;;;aktiv;efz_typ
qm_sekII;Ergaenzungsf;Statistische Angaben;Statistische Angaben aus XLS-Uploads Teilnehmerliste;Ergänzungsfach;;Einzelitem: Ergänzungsfach (nur Gym);school_type_id = 1;;MAR 95;aktiv;ergaenzungsf
qm_sekII;Erklkomp_LP_a;Input;Lehrpersonenexpertise;Wie erleben Sie Ihre Lehrpersonen im Unterricht?;Meine Lehrpersonen erklären so, dass ich auch bei schwierigen Themen gut nachkomme.;Einzelitem: Erklärungskompetenzen der Lehrpersonen;school_type_id = 3, 8;;Eigenkonstruktion IFES IPES in Anlehnung an Mayr, Eder und Fartacek (2005. Linzer Diagnosebogen zur Klassenführung (LDK)) und Helmke, A, Helmke, T., Lenske, G. Pham, G., Praetorius, A.-K., Schrader, F.-W. & Ade-Thurow, M. (2018. Unterrichstdiagnostik mit EMU – Evidenzbasierte Methoden der Unterrichtsdiagnostik und -entwicklung).;aktiv;likert6_lehrp
qm_sekII;Erklkomp_LP_b;Input;Lehrpersonenexpertise;Wie erleben Sie Ihre Lehrpersonen im Unterricht?;Meine Lehrpersonen können gut erklären.;Einzelitem: Erklärungskompetenzen der Lehrpersonen;school_type_id = 9;;Eigenkonstruktion IFES IPES in Anlehnung an Mayr, Eder und Fartacek (2005. Linzer Diagnosebogen zur Klassenführung (LDK)) ;aktiv;likert6_lehrp
qm_sekII;FachenglLP_a;Input;Lehrpersonenexpertise;Wie erleben Sie Ihre Lehrpersonen im Unterricht?;Meine Lehrpersonen vermitteln ihr Fach mit Begeisterung.;Einzelitem: Fachliches Engagement der Lehrpersonen;school_type_id = 3, 8;;Eigenkonstruktion IFES IPES in Anlehnung an Mayr, Eder und Fartacek (2005. Linzer Diagnosebogen zur Klassenführung (LDK)) ;aktiv;likert6_lehrp
qm_sekII;FachkompLP_a;Input;Lehrpersonenexpertise;Wie erleben Sie Ihre Lehrpersonen im Unterricht?;Meine Lehrpersonen kennen sich in ihren Fächern aus.;Einzelitem: Fachliche Kompetenzen der Lehrpersonen;school_type_id = 3, 8, 9;;Eigenkonstruktion IFES IPES in Anlehnung an Mayr, Eder und Fartacek (2005. Linzer Diagnosebogen zur Klassenführung (LDK)) ;aktiv;likert6_lehrp
qm_sekII;Fh_and;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Andere, oben nicht genannte Fachrichtung;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_bau;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Architektur, Bau- und Planungswesen;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_chem;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Chemie, Biologie, Life Sciences, Umweltwissenschaften;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_desig;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Design (z.B. visuelle Kommunikation, Produkt- und Industriedesign, Innenarchitektur);Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_elek;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Technik (z.B. Elektrotechnik, Verfahrenstechnik, Automobiltechnik) und Maschinenbau;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_ernaeh;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Ernährung / Diätetik;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_forst;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Land- und Forstwirtschaft;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_heb;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Hebamme;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_hotel;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Tourismus/Hotellerie;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_info;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Informatik / Wirtschaftsinformatik;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_kunst;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Musik, Theater und andere Künste;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_logo;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Logopädie / Psychomotorik / Heilpädagogik;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_ling;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Angewandte Linguistik / Angewandte Sprachen;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_masch;Werdegang;;;;;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;Item erhoben bis 2018;kreuz
qm_sekII;Fh_pfleg;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Pflege;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_phys;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Physiotherapie / Ergotherapie;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
qm_sekII;Fh_psych;Werdegang;;In welchen Fachbereich fällt Ihr Hauptstudienfach? (Mehrfachnennungen möglich, sofern mehrere Fächer als Hauptstudienfächer gelten);Angewandte Psychologie;Item-Gruppe: Studienfach Fachhochschule;Taetigkeit = 9;;Eigenkonstruktion des IVM, basierend auf Fächerkanon der Fachhochschule;aktiv;kreuz
